"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
1270,70,"single-stim",53,54,2717677,"0-0","s13","img/Slide30.png",""
958,70,"single-stim",54,55,2719037,"0-0","s13","img/Slide05.png",""
1270,70,"single-stim",55,56,2720709,"0-0","s13","img/Slide04.png",""
2127,70,"single-stim",56,57,2723237,"0-0","s13","img/Slide12.png",""
2782,70,"single-stim",57,58,2726421,"0-0","s13","img/Slide14.png",""
1375,74,"single-stim",58,59,2728197,"0-0","s13","img/Slide25.png",""
2326,74,"single-stim",59,60,2730925,"0-0","s13","img/Slide23.png",""
1958,74,"single-stim",60,61,2733285,"0-0","s13","img/Slide25.png",""
871,74,"single-stim",61,62,2734556,"0-0","s13","img/Slide24.png",""
1478,74,"single-stim",62,63,2736436,"0-0","s13","img/Slide17.png",""
2759,70,"single-stim",63,64,2739596,"0-0","s13","img/Slide05.png",""
2318,70,"single-stim",64,65,2742317,"0-0","s13","img/Slide13.png",""
3597,70,"single-stim",65,66,2746316,"0-0","s13","img/Slide05.png",""
1271,70,"single-stim",66,67,2747988,"0-0","s13","img/Slide09.png",""
2270,70,"single-stim",67,68,2750660,"0-0","s13","img/Slide08.png",""
2294,70,"single-stim",68,69,2753356,"0-0","s13","img/Slide28.png",""
1582,74,"single-stim",69,70,2755340,"0-0","s13","img/Slide08.png",""
2463,74,"single-stim",70,71,2758204,"0-0","s13","img/Slide18.png",""
1510,70,"single-stim",71,72,2760116,"0-0","s13","img/Slide28.png",""
1486,70,"single-stim",72,73,2762004,"0-0","s13","img/Slide12.png",""
1270,74,"single-stim",73,74,2763676,"0-0","s13","img/Slide17.png",""
2678,74,"single-stim",74,75,2766755,"0-0","s13","img/Slide20.png",""
1350,74,"single-stim",75,76,2768507,"0-0","s13","img/Slide19.png",""
1750,70,"single-stim",76,77,2770659,"0-0","s13","img/Slide07.png",""
1606,70,"single-stim",77,78,2772667,"0-0","s13","img/Slide07.png",""
806,74,"single-stim",78,79,2773875,"0-0","s13","img/Slide25.png",""
758,70,"single-stim",79,80,2775035,"0-0","s13","img/Slide12.png",""
638,74,"single-stim",80,81,2776075,"0-0","s13","img/Slide25.png",""
846,70,"single-stim",81,82,2777323,"0-0","s13","img/Slide03.png",""
1454,74,"single-stim",82,83,2779179,"0-0","s13","img/Slide24.png",""
798,70,"single-stim",83,84,2780379,"0-0","s13","img/Slide28.png",""
855,70,"single-stim",84,85,2781635,"0-0","s13","img/Slide30.png",""
846,70,"single-stim",85,86,2782883,"0-0","s13","img/Slide03.png",""
830,70,"single-stim",86,87,2784115,"0-0","s13","img/Slide02.png",""
750,70,"single-stim",87,88,2785267,"0-0","s13","img/Slide03.png",""
742,70,"single-stim",88,89,2786411,"0-0","s13","img/Slide27.png",""
719,74,"single-stim",89,90,2787531,"0-0","s13","img/Slide18.png",""
902,70,"single-stim",90,91,2788835,"0-0","s13","img/Slide29.png",""
830,74,"single-stim",91,92,2790067,"0-0","s13","img/Slide17.png",""
942,70,"single-stim",92,93,2791411,"0-0","s13","img/Slide19.png",""
1007,70,"single-stim",93,94,2792819,"0-0","s13","img/Slide10.png",""
1463,70,"single-stim",94,95,2794683,"0-0","s13","img/Slide08.png",""
710,70,"single-stim",95,96,2795794,"0-0","s13","img/Slide05.png",""
694,74,"single-stim",96,97,2796890,"0-0","s13","img/Slide23.png",""
950,70,"single-stim",97,98,2798243,"0-0","s13","img/Slide09.png",""
646,70,"single-stim",98,99,2799290,"0-0","s13","img/Slide04.png",""
718,74,"single-stim",99,100,2800410,"0-0","s13","img/Slide23.png",""
2406,70,"single-stim",100,101,2803218,"0-0","s13","img/Slide13.png",""
1638,70,"single-stim",101,102,2805258,"0-0","s13","img/Slide09.png",""
631,70,"single-stim",102,103,2806290,"0-0","s13","img/Slide24.png",""
782,74,"single-stim",103,104,2807474,"0-0","s13","img/Slide17.png",""
2238,74,"single-stim",104,105,2810114,"0-0","s13","img/Slide20.png",""
686,74,"single-stim",105,106,2811202,"0-0","s13","img/Slide18.png",""
831,70,"single-stim",106,107,2812434,"0-0","s13","img/Slide15.png",""
4751,70,"single-stim",107,108,2817586,"0-0","s13","img/Slide03.png",""
1717,74,"single-stim",108,109,2819706,"0-0","s13","img/Slide22.png",""
871,70,"single-stim",109,110,2820978,"0-0","s13","img/Slide07.png",""
608,70,"single-stim",110,111,2821986,"0-0","s13","img/Slide27.png",""
694,70,"single-stim",111,112,2823082,"0-0","s13","img/Slide10.png",""
638,70,"single-stim",112,113,2824122,"0-0","s13","img/Slide30.png",""
726,70,"single-stim",113,114,2825250,"0-0","s13","img/Slide12.png",""
622,70,"single-stim",114,115,2826274,"0-0","s13","img/Slide29.png",""
2006,74,"single-stim",115,116,2828681,"0-0","s13","img/Slide20.png",""
750,74,"single-stim",116,117,2829833,"0-0","s13","img/Slide10.png",""
806,74,"single-stim",117,118,2831041,"0-0","s13","img/Slide09.png",""
1198,70,"single-stim",118,119,2832641,"0-0","s13","img/Slide18.png",""
2327,70,"single-stim",119,120,2835369,"0-0","s13","img/Slide10.png",""
72628,NA,"survey-text",0,121,2908403,"0-0","s13","","{""Q0"":""hard to tell the exact size of the dots and whether the question was asking if the largest dot was red or if all the biggest dots were red"",""Q1"":""when there were multiple red dots that were bigger than blue dots i said it matched the picture"",""Q2"":""""}"
45881,49,"single-stim",0,122,2955285,"0-0","s13","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
1020517,32,"text",0,0,1020520,"0-0","s14","",""
3400,70,"single-stim",0,1,1024926,"0-0","s14","img/Slide07.png",""
1429,70,"single-stim",1,2,1026757,"0-0","s14","img/Slide27.png",""
3646,70,"single-stim",2,3,1030805,"0-0","s14","img/Slide13.png",""
1327,70,"single-stim",3,4,1032533,"0-0","s14","img/Slide04.png",""
2045,70,"single-stim",4,5,1034981,"0-0","s14","img/Slide04.png",""
2335,70,"single-stim",5,6,1037717,"0-0","s14","img/Slide30.png",""
3815,74,"single-stim",6,7,1041933,"0-0","s14","img/Slide27.png",""
1606,74,"single-stim",7,8,1043941,"0-0","s14","img/Slide18.png",""
1190,74,"single-stim",8,9,1045532,"0-0","s14","img/Slide23.png",""
1694,74,"single-stim",9,10,1047628,"0-0","s14","img/Slide09.png",""
2390,70,"single-stim",10,11,1050420,"0-0","s14","img/Slide30.png",""
2278,70,"single-stim",11,12,1053100,"0-0","s14","img/Slide07.png",""
1302,70,"single-stim",12,13,1054804,"0-0","s14","img/Slide28.png",""
1558,74,"single-stim",13,14,1056764,"0-0","s14","img/Slide19.png",""
1087,70,"single-stim",14,15,1058252,"0-0","s14","img/Slide15.png",""
2134,70,"single-stim",15,16,1060788,"0-0","s14","img/Slide15.png",""
1310,70,"single-stim",16,17,1062500,"0-0","s14","img/Slide28.png",""
998,70,"single-stim",17,18,1063900,"0-0","s14","img/Slide03.png",""
1190,70,"single-stim",18,19,1065492,"0-0","s14","img/Slide29.png",""
1070,70,"single-stim",19,20,1066964,"0-0","s14","img/Slide13.png",""
926,70,"single-stim",20,21,1068292,"0-0","s14","img/Slide30.png",""
974,74,"single-stim",21,22,1069668,"0-0","s14","img/Slide23.png",""
999,74,"single-stim",22,23,1071068,"0-0","s14","img/Slide17.png",""
975,70,"single-stim",23,24,1072444,"0-0","s14","img/Slide29.png",""
1007,74,"single-stim",24,25,1073852,"0-0","s14","img/Slide18.png",""
949,70,"single-stim",25,26,1075204,"0-0","s14","img/Slide12.png",""
1838,70,"single-stim",26,27,1077444,"0-0","s14","img/Slide28.png",""
918,70,"single-stim",27,28,1078763,"0-0","s14","img/Slide30.png",""
1086,70,"single-stim",28,29,1080251,"0-0","s14","img/Slide08.png",""
1014,70,"single-stim",29,30,1081667,"0-0","s14","img/Slide09.png",""
926,74,"single-stim",30,31,1082995,"0-0","s14","img/Slide24.png",""
934,70,"single-stim",31,32,1084331,"0-0","s14","img/Slide15.png",""
959,74,"single-stim",32,33,1085692,"0-0","s14","img/Slide24.png",""
926,74,"single-stim",33,34,1087019,"0-0","s14","img/Slide23.png",""
1511,74,"single-stim",34,35,1088931,"0-0","s14","img/Slide17.png",""
934,74,"single-stim",35,36,1090267,"0-0","s14","img/Slide18.png",""
902,74,"single-stim",36,37,1091571,"0-0","s14","img/Slide19.png",""
990,74,"single-stim",37,38,1092963,"0-0","s14","img/Slide22.png",""
983,70,"single-stim",38,39,1094347,"0-0","s14","img/Slide30.png",""
1006,70,"single-stim",39,40,1095755,"0-0","s14","img/Slide05.png",""
847,74,"single-stim",40,41,1097003,"0-0","s14","img/Slide24.png",""
879,74,"single-stim",41,42,1098283,"0-0","s14","img/Slide20.png",""
822,74,"single-stim",42,43,1099507,"0-0","s14","img/Slide23.png",""
782,74,"single-stim",43,44,1100691,"0-0","s14","img/Slide24.png",""
854,70,"single-stim",44,45,1101947,"0-0","s14","img/Slide15.png",""
854,70,"single-stim",45,46,1103203,"0-0","s14","img/Slide04.png",""
1375,70,"single-stim",46,47,1104979,"0-0","s14","img/Slide08.png",""
887,70,"single-stim",47,48,1106267,"0-0","s14","img/Slide10.png",""
829,70,"single-stim",48,49,1107499,"0-0","s14","img/Slide02.png",""
879,70,"single-stim",49,50,1108779,"0-0","s14","img/Slide14.png",""
854,74,"single-stim",50,51,1110035,"0-0","s14","img/Slide22.png",""
1582,70,"single-stim",51,52,1112018,"0-0","s14","img/Slide14.png",""
1503,70,"single-stim",52,53,1113922,"0-0","s14","img/Slide07.png",""
814,74,"single-stim",53,54,1115138,"0-0","s14","img/Slide20.png",""
1934,70,"single-stim",54,55,1117474,"0-0","s14","img/Slide13.png",""
766,70,"single-stim",55,56,1118642,"0-0","s14","img/Slide14.png",""
726,70,"single-stim",56,57,1119770,"0-0","s14","img/Slide27.png",""
646,70,"single-stim",57,58,1120818,"0-0","s14","img/Slide14.png",""
710,74,"single-stim",58,59,1121930,"0-0","s14","img/Slide20.png",""
910,70,"single-stim",59,60,1123242,"0-0","s14","img/Slide13.png",""
702,74,"single-stim",60,61,1124346,"0-0","s14","img/Slide19.png",""
678,70,"single-stim",61,62,1125426,"0-0","s14","img/Slide10.png",""
670,70,"single-stim",62,63,1126498,"0-0","s14","img/Slide29.png",""
774,70,"single-stim",63,64,1127674,"0-0","s14","img/Slide10.png",""
950,70,"single-stim",64,65,1129026,"0-0","s14","img/Slide17.png",""
822,74,"single-stim",65,66,1130250,"0-0","s14","img/Slide25.png",""
822,74,"single-stim",66,67,1131474,"0-0","s14","img/Slide23.png",""
719,70,"single-stim",67,68,1132594,"0-0","s14","img/Slide05.png",""
1687,70,"single-stim",68,69,1134682,"0-0","s14","img/Slide10.png",""
783,70,"single-stim",69,70,1135866,"0-0","s14","img/Slide03.png",""
719,70,"single-stim",70,71,1136986,"0-0","s14","img/Slide29.png",""
847,70,"single-stim",71,72,1138234,"0-0","s14","img/Slide15.png",""
702,70,"single-stim",72,73,1139338,"0-0","s14","img/Slide07.png",""
710,70,"single-stim",73,74,1140449,"0-0","s14","img/Slide10.png",""
758,70,"single-stim",74,75,1141610,"0-0","s14","img/Slide28.png",""
838,70,"single-stim",75,76,1142849,"0-0","s14","img/Slide09.png",""
1062,70,"single-stim",76,77,1144313,"0-0","s14","img/Slide12.png",""
718,74,"single-stim",77,78,1145433,"0-0","s14","img/Slide18.png",""
758,74,"single-stim",78,79,1146593,"0-0","s14","img/Slide22.png",""
990,70,"single-stim",79,80,1147985,"0-0","s14","img/Slide27.png",""
918,70,"single-stim",80,81,1149305,"0-0","s14","img/Slide14.png",""
726,70,"single-stim",81,82,1150433,"0-0","s14","img/Slide03.png",""
694,70,"single-stim",82,83,1151529,"0-0","s14","img/Slide05.png",""
662,70,"single-stim",83,84,1152593,"0-0","s14","img/Slide02.png",""
966,70,"single-stim",84,85,1153961,"0-0","s14","img/Slide12.png",""
718,74,"single-stim",85,86,1155081,"0-0","s14","img/Slide25.png",""
742,70,"single-stim",86,87,1156225,"0-0","s14","img/Slide12.png",""
678,70,"single-stim",87,88,1157305,"0-0","s14","img/Slide03.png",""
734,70,"single-stim",88,89,1158441,"0-0","s14","img/Slide05.png",""
695,70,"single-stim",89,90,1159537,"0-0","s14","img/Slide05.png",""
686,74,"single-stim",90,91,1160625,"0-0","s14","img/Slide24.png",""
1311,74,"single-stim",91,92,1162337,"0-0","s14","img/Slide17.png",""
798,70,"single-stim",92,93,1163537,"0-0","s14","img/Slide09.png",""
870,74,"single-stim",93,94,1164809,"0-0","s14","img/Slide25.png",""
1271,70,"single-stim",94,95,1166481,"0-0","s14","img/Slide08.png",""
694,70,"single-stim",95,96,1167577,"0-0","s14","img/Slide04.png",""
743,70,"single-stim",96,97,1168721,"0-0","s14","img/Slide04.png",""
742,70,"single-stim",97,98,1169865,"0-0","s14","img/Slide29.png",""
726,74,"single-stim",98,99,1170992,"0-0","s14","img/Slide19.png",""
678,74,"single-stim",99,100,1172072,"0-0","s14","img/Slide20.png",""
678,70,"single-stim",100,101,1173152,"0-0","s14","img/Slide02.png",""
702,74,"single-stim",101,102,1174256,"0-0","s14","img/Slide20.png",""
967,74,"single-stim",102,103,1175624,"0-0","s14","img/Slide18.png",""
758,70,"single-stim",103,104,1176785,"0-0","s14","img/Slide12.png",""
727,74,"single-stim",104,105,1177912,"0-0","s14","img/Slide25.png",""
830,70,"single-stim",105,106,1179144,"0-0","s14","img/Slide03.png",""
782,70,"single-stim",106,107,1180328,"0-0","s14","img/Slide02.png",""
1566,70,"single-stim",107,108,1182296,"0-0","s14","img/Slide13.png",""
782,74,"single-stim",108,109,1183480,"0-0","s14","img/Slide19.png",""
838,74,"single-stim",109,110,1184720,"0-0","s14","img/Slide22.png",""
806,70,"single-stim",110,111,1185928,"0-0","s14","img/Slide07.png",""
830,74,"single-stim",111,112,1187160,"0-0","s14","img/Slide22.png",""
726,74,"single-stim",112,113,1188288,"0-0","s14","img/Slide25.png",""
902,70,"single-stim",113,114,1189592,"0-0","s14","img/Slide08.png",""
750,70,"single-stim",114,115,1190744,"0-0","s14","img/Slide02.png",""
798,70,"single-stim",115,116,1191944,"0-0","s14","img/Slide27.png",""
1478,74,"single-stim",116,117,1193824,"0-0","s14","img/Slide17.png",""
694,70,"single-stim",117,118,1194920,"0-0","s14","img/Slide09.png",""
855,70,"single-stim",118,119,1196176,"0-0","s14","img/Slide28.png",""
1111,70,"single-stim",119,120,1197688,"0-0","s14","img/Slide08.png",""
81836,NA,"survey-text",0,121,1279929,"0-0","s14","","{""Q0"":""Yes because some of the dots at first looked like they could be the same size and sometimes the patterns were the same and then were very different and that threw me off "",""Q1"":""It seemed that when the sentence did match the picture, the red dots overwhelmed the blue dots"",""Q2"":""n/a""}"
26793,49,"single-stim",0,122,1307724,"0-0","s14","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
2579754,32,"text",0,0,2579757,"0-0","s15","",""
1537,70,"single-stim",0,1,2582299,"0-0","s15","img/Slide08.png",""
1549,70,"single-stim",1,2,2584250,"0-0","s15","img/Slide09.png",""
1142,70,"single-stim",2,3,2585794,"0-0","s15","img/Slide28.png",""
1558,70,"single-stim",3,4,2587754,"0-0","s15","img/Slide07.png",""
1823,74,"single-stim",4,5,2589978,"0-0","s15","img/Slide22.png",""
1663,74,"single-stim",5,6,2592042,"0-0","s15","img/Slide09.png",""
1551,74,"single-stim",6,7,2593993,"0-0","s15","img/Slide30.png",""
1494,74,"single-stim",7,8,2595889,"0-0","s15","img/Slide23.png",""
1150,70,"single-stim",8,9,2597441,"0-0","s15","img/Slide10.png",""
1118,70,"single-stim",9,10,2598961,"0-0","s15","img/Slide04.png",""
919,74,"single-stim",10,11,2600281,"0-0","s15","img/Slide22.png",""
1270,74,"single-stim",11,12,2601953,"0-0","s15","img/Slide24.png",""
926,70,"single-stim",12,13,2603281,"0-0","s15","img/Slide05.png",""
966,74,"single-stim",13,14,2604649,"0-0","s15","img/Slide20.png",""
790,70,"single-stim",14,15,2605841,"0-0","s15","img/Slide30.png",""
1006,70,"single-stim",15,16,2607249,"0-0","s15","img/Slide07.png",""
1214,70,"single-stim",16,17,2608865,"0-0","s15","img/Slide10.png",""
1127,70,"single-stim",17,18,2610393,"0-0","s15","img/Slide09.png",""
1374,70,"single-stim",18,19,2612169,"0-0","s15","img/Slide13.png",""
942,74,"single-stim",19,20,2613513,"0-0","s15","img/Slide22.png",""
1134,70,"single-stim",20,21,2615049,"0-0","s15","img/Slide29.png",""
1038,70,"single-stim",21,22,2616489,"0-0","s15","img/Slide08.png",""
822,70,"single-stim",22,23,2617713,"0-0","s15","img/Slide28.png",""
758,74,"single-stim",23,24,2618872,"0-0","s15","img/Slide25.png",""
991,74,"single-stim",24,25,2620265,"0-0","s15","img/Slide23.png",""
959,70,"single-stim",25,26,2621625,"0-0","s15","img/Slide14.png",""
702,74,"single-stim",26,27,2622729,"0-0","s15","img/Slide24.png",""
678,70,"single-stim",27,28,2623808,"0-0","s15","img/Slide05.png",""
638,74,"single-stim",28,29,2624848,"0-0","s15","img/Slide25.png",""
558,70,"single-stim",29,30,2625809,"0-0","s15","img/Slide07.png",""
727,74,"single-stim",30,31,2626936,"0-0","s15","img/Slide20.png",""
966,74,"single-stim",31,32,2628304,"0-0","s15","img/Slide19.png",""
1615,70,"single-stim",32,33,2630320,"0-0","s15","img/Slide10.png",""
703,74,"single-stim",33,34,2631424,"0-0","s15","img/Slide17.png",""
758,70,"single-stim",34,35,2632584,"0-0","s15","img/Slide04.png",""
558,74,"single-stim",35,36,2633544,"0-0","s15","img/Slide20.png",""
1166,74,"single-stim",36,37,2635112,"0-0","s15","img/Slide17.png",""
1086,70,"single-stim",37,38,2636600,"0-0","s15","img/Slide14.png",""
822,70,"single-stim",38,39,2637824,"0-0","s15","img/Slide14.png",""
1263,70,"single-stim",39,40,2639488,"0-0","s15","img/Slide12.png",""
1038,70,"single-stim",40,41,2640928,"0-0","s15","img/Slide04.png",""
966,70,"single-stim",41,42,2642296,"0-0","s15","img/Slide28.png",""
1102,70,"single-stim",42,43,2643800,"0-0","s15","img/Slide15.png",""
950,70,"single-stim",43,44,2645152,"0-0","s15","img/Slide27.png",""
1214,74,"single-stim",44,45,2646768,"0-0","s15","img/Slide20.png",""
839,74,"single-stim",45,46,2648008,"0-0","s15","img/Slide24.png",""
822,74,"single-stim",46,47,2649231,"0-0","s15","img/Slide18.png",""
678,70,"single-stim",47,48,2650311,"0-0","s15","img/Slide05.png",""
567,70,"single-stim",48,49,2651280,"0-0","s15","img/Slide05.png",""
871,70,"single-stim",49,50,2652552,"0-0","s15","img/Slide28.png",""
862,70,"single-stim",50,51,2653815,"0-0","s15","img/Slide03.png",""
1078,70,"single-stim",51,52,2655295,"0-0","s15","img/Slide12.png",""
935,70,"single-stim",52,53,2656631,"0-0","s15","img/Slide04.png",""
815,70,"single-stim",53,54,2657847,"0-0","s15","img/Slide02.png",""
822,70,"single-stim",54,55,2659071,"0-0","s15","img/Slide27.png",""
686,70,"single-stim",55,56,2660159,"0-0","s15","img/Slide29.png",""
1022,74,"single-stim",56,57,2661583,"0-0","s15","img/Slide20.png",""
967,70,"single-stim",57,58,2662951,"0-0","s15","img/Slide02.png",""
734,74,"single-stim",58,59,2664087,"0-0","s15","img/Slide25.png",""
750,70,"single-stim",59,60,2665239,"0-0","s15","img/Slide30.png",""
774,70,"single-stim",60,61,2666415,"0-0","s15","img/Slide19.png",""
894,74,"single-stim",61,62,2667711,"0-0","s15","img/Slide13.png",""
1926,74,"single-stim",62,63,2670039,"0-0","s15","img/Slide22.png",""
630,70,"single-stim",63,64,2671071,"0-0","s15","img/Slide15.png",""
1510,70,"single-stim",64,65,2672984,"0-0","s15","img/Slide12.png",""
678,70,"single-stim",65,66,2674063,"0-0","s15","img/Slide02.png",""
591,70,"single-stim",66,67,2675055,"0-0","s15","img/Slide02.png",""
917,70,"single-stim",67,68,2676375,"0-0","s15","img/Slide03.png",""
863,74,"single-stim",68,69,2677639,"0-0","s15","img/Slide18.png",""
927,74,"single-stim",69,70,2678967,"0-0","s15","img/Slide19.png",""
678,70,"single-stim",70,71,2680047,"0-0","s15","img/Slide29.png",""
855,70,"single-stim",71,72,2681303,"0-0","s15","img/Slide10.png",""
782,74,"single-stim",72,73,2682487,"0-0","s15","img/Slide19.png",""
1023,74,"single-stim",73,74,2683910,"0-0","s15","img/Slide23.png",""
526,74,"single-stim",74,75,2684838,"0-0","s15","img/Slide23.png",""
582,70,"single-stim",75,76,2685822,"0-0","s15","img/Slide28.png",""
566,70,"single-stim",76,77,2686790,"0-0","s15","img/Slide09.png",""
566,74,"single-stim",77,78,2687758,"0-0","s15","img/Slide18.png",""
598,70,"single-stim",78,79,2688758,"0-0","s15","img/Slide12.png",""
702,70,"single-stim",79,80,2689862,"0-0","s15","img/Slide30.png",""
782,70,"single-stim",80,81,2691046,"0-0","s15","img/Slide27.png",""
743,70,"single-stim",81,82,2692190,"0-0","s15","img/Slide03.png",""
1422,70,"single-stim",82,83,2694014,"0-0","s15","img/Slide08.png",""
839,74,"single-stim",83,84,2695254,"0-0","s15","img/Slide18.png",""
950,74,"single-stim",84,85,2696606,"0-0","s15","img/Slide17.png",""
846,70,"single-stim",85,86,2697854,"0-0","s15","img/Slide13.png",""
966,74,"single-stim",86,87,2699222,"0-0","s15","img/Slide17.png",""
742,70,"single-stim",87,88,2700366,"0-0","s15","img/Slide07.png",""
783,70,"single-stim",88,89,2701550,"0-0","s15","img/Slide08.png",""
542,70,"single-stim",89,90,2702494,"0-0","s15","img/Slide07.png",""
614,74,"single-stim",90,91,2703510,"0-0","s15","img/Slide24.png",""
910,74,"single-stim",91,92,2704822,"0-0","s15","img/Slide18.png",""
718,70,"single-stim",92,93,2705942,"0-0","s15","img/Slide12.png",""
679,74,"single-stim",93,94,2707022,"0-0","s15","img/Slide13.png",""
718,70,"single-stim",94,95,2708142,"0-0","s15","img/Slide29.png",""
574,70,"single-stim",95,96,2709118,"0-0","s15","img/Slide15.png",""
638,70,"single-stim",96,97,2710158,"0-0","s15","img/Slide27.png",""
759,74,"single-stim",97,98,2711318,"0-0","s15","img/Slide23.png",""
1158,70,"single-stim",98,99,2712877,"0-0","s15","img/Slide03.png",""
766,74,"single-stim",99,100,2714045,"0-0","s15","img/Slide22.png",""
606,70,"single-stim",100,101,2715053,"0-0","s15","img/Slide05.png",""
654,70,"single-stim",101,102,2716109,"0-0","s15","img/Slide15.png",""
598,70,"single-stim",102,103,2717109,"0-0","s15","img/Slide03.png",""
574,70,"single-stim",103,104,2718085,"0-0","s15","img/Slide15.png",""
750,74,"single-stim",104,105,2719237,"0-0","s15","img/Slide25.png",""
606,70,"single-stim",105,106,2720245,"0-0","s15","img/Slide17.png",""
830,70,"single-stim",106,107,2721477,"0-0","s15","img/Slide02.png",""
591,70,"single-stim",107,108,2722470,"0-0","s15","img/Slide27.png",""
934,70,"single-stim",108,109,2723805,"0-0","s15","img/Slide14.png",""
766,74,"single-stim",109,110,2724973,"0-0","s15","img/Slide24.png",""
766,70,"single-stim",110,111,2726141,"0-0","s15","img/Slide30.png",""
622,70,"single-stim",111,112,2727165,"0-0","s15","img/Slide29.png",""
886,70,"single-stim",112,113,2728453,"0-0","s15","img/Slide13.png",""
638,70,"single-stim",113,114,2729493,"0-0","s15","img/Slide04.png",""
711,74,"single-stim",114,115,2730605,"0-0","s15","img/Slide19.png",""
534,70,"single-stim",115,116,2731541,"0-0","s15","img/Slide10.png",""
550,70,"single-stim",116,117,2732493,"0-0","s15","img/Slide09.png",""
590,74,"single-stim",117,118,2733485,"0-0","s15","img/Slide25.png",""
638,70,"single-stim",118,119,2734525,"0-0","s15","img/Slide14.png",""
662,70,"single-stim",119,120,2735589,"0-0","s15","img/Slide08.png",""
121726,NA,"survey-text",0,121,2857721,"0-0","s15","","{""Q0"":""Yes, I was pressured by time of course, but I wasn't entirely sure how many of the \""biggest dots\"" had to be red to agree, so definitely some variance in my answers."",""Q1"":""I generally judged by the \""biggest dot\"" rather than \""biggest dots\"" plural. Essentially, just when I saw more red."",""Q2"":""""}"
22470,49,"single-stim",0,122,2881192,"0-0","s15","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
2214448,32,"text",0,0,2214451,"0-0","s16","",""
3544,74,"single-stim",0,1,2219001,"0-0","s16","img/Slide19.png",""
2149,70,"single-stim",1,2,2221553,"0-0","s16","img/Slide08.png",""
1342,70,"single-stim",2,3,2223296,"0-0","s16","img/Slide05.png",""
1414,74,"single-stim",3,4,2225112,"0-0","s16","img/Slide22.png",""
1822,70,"single-stim",4,5,2227336,"0-0","s16","img/Slide10.png",""
1566,70,"single-stim",5,6,2229304,"0-0","s16","img/Slide30.png",""
1574,70,"single-stim",6,7,2231280,"0-0","s16","img/Slide04.png",""
1406,70,"single-stim",7,8,2233088,"0-0","s16","img/Slide15.png",""
974,70,"single-stim",8,9,2234464,"0-0","s16","img/Slide29.png",""
934,70,"single-stim",9,10,2235800,"0-0","s16","img/Slide02.png",""
1470,74,"single-stim",10,11,2237672,"0-0","s16","img/Slide17.png",""
3750,74,"single-stim",11,12,2241824,"0-0","s16","img/Slide22.png",""
1350,70,"single-stim",12,13,2243576,"0-0","s16","img/Slide28.png",""
831,70,"single-stim",13,14,2244808,"0-0","s16","img/Slide05.png",""
799,74,"single-stim",14,15,2246008,"0-0","s16","img/Slide17.png",""
645,70,"single-stim",15,16,2247056,"0-0","s16","img/Slide27.png",""
1886,74,"single-stim",16,17,2249344,"0-0","s16","img/Slide25.png",""
1222,74,"single-stim",17,18,2250968,"0-0","s16","img/Slide23.png",""
701,70,"single-stim",18,19,2252071,"0-0","s16","img/Slide30.png",""
542,70,"single-stim",19,20,2253015,"0-0","s16","img/Slide28.png",""
669,74,"single-stim",20,21,2254087,"0-0","s16","img/Slide17.png",""
558,70,"single-stim",21,22,2255047,"0-0","s16","img/Slide07.png",""
590,74,"single-stim",22,23,2256039,"0-0","s16","img/Slide20.png",""
574,70,"single-stim",23,24,2257015,"0-0","s16","img/Slide22.png",""
4366,74,"single-stim",24,25,2261783,"0-0","s16","img/Slide24.png",""
2335,70,"single-stim",25,26,2264519,"0-0","s16","img/Slide09.png",""
1518,70,"single-stim",26,27,2266439,"0-0","s16","img/Slide12.png",""
1239,70,"single-stim",27,28,2268079,"0-0","s16","img/Slide13.png",""
838,70,"single-stim",28,29,2269319,"0-0","s16","img/Slide30.png",""
654,70,"single-stim",29,30,2270375,"0-0","s16","img/Slide05.png",""
631,70,"single-stim",30,31,2271407,"0-0","s16","img/Slide07.png",""
502,70,"single-stim",31,32,2272311,"0-0","s16","img/Slide08.png",""
791,70,"single-stim",32,33,2273503,"0-0","s16","img/Slide13.png",""
607,70,"single-stim",33,34,2274511,"0-0","s16","img/Slide13.png",""
2526,70,"single-stim",34,35,2277439,"0-0","s16","img/Slide12.png",""
1942,70,"single-stim",35,36,2279783,"0-0","s16","img/Slide08.png",""
1462,70,"single-stim",36,37,2281646,"0-0","s16","img/Slide02.png",""
838,70,"single-stim",37,38,2282886,"0-0","s16","img/Slide03.png",""
966,70,"single-stim",38,39,2284254,"0-0","s16","img/Slide13.png",""
1054,70,"single-stim",39,40,2285710,"0-0","s16","img/Slide02.png",""
1262,70,"single-stim",40,41,2287374,"0-0","s16","img/Slide08.png",""
1254,74,"single-stim",41,42,2289030,"0-0","s16","img/Slide23.png",""
910,74,"single-stim",42,43,2290342,"0-0","s16","img/Slide22.png",""
710,70,"single-stim",43,44,2291454,"0-0","s16","img/Slide13.png",""
7886,74,"single-stim",44,45,2299742,"0-0","s16","img/Slide20.png",""
1126,70,"single-stim",45,46,2301270,"0-0","s16","img/Slide02.png",""
767,70,"single-stim",46,47,2302438,"0-0","s16","img/Slide07.png",""
